"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb431800",25974.330548835,-3.81749320024796,0.12762408309721,-29.9120127455898,1.37335810559826e-196,5.20314590774398e-194
"gene:Zm00001eb394600",2020.35696917374,-3.80099111087182,0.127527059137943,-29.8053694374021,3.32831793618574e-195,1.24393634001471e-192
"gene:Zm00001eb226060",24063.8594755793,-4.85831156962074,0.163094338059046,-29.7883521122718,5.52951302907007e-195,2.03906322459988e-192
"gene:Zm00001eb316410",5174.63153459403,3.52385422144029,0.118319160394983,29.782616861687,6.56084292488636e-195,2.3875425364945e-192
"gene:Zm00001eb234160",2671.27399088002,3.89400883200221,0.131053841679095,29.7130460436046,5.20931514572221e-194,1.87109128552259e-191
"gene:Zm00001eb229930",5994.64263975491,4.52745650184147,0.152448142034969,29.6983383425095,8.0675096154333e-194,2.86055273633383e-191
"gene:Zm00001eb406810",5889.51789982727,-3.14684814970247,0.106789145110409,-29.4678653569982,7.43328876924547e-191,2.60230971507623e-188
"gene:Zm00001eb060840",2735.48114145567,-7.91086165044616,0.268481881979193,-29.4651601520703,8.05081191971897e-191,2.78326631579584e-188
"gene:Zm00001eb426630",8556.1663447484,-2.52933862239331,0.085891634395156,-29.4480206390852,1.33461116825375e-190,4.55695568893752e-188
"gene:Zm00001eb336410",15490.821104705,-4.39669231672565,0.149395441944394,-29.4298959827846,2.27692363131601e-190,7.67961913064718e-188
"gene:Zm00001eb323460",25852.6066427827,-4.28062894750646,0.145518189949469,-29.4164526716068,3.38321344609035e-190,1.1273437864882e-187
"gene:Zm00001eb188280",4013.38466860477,-3.72953932204263,0.127884407683766,-29.1633623644337,5.65580973958551e-187,1.86217535675853e-184
"gene:Zm00001eb154510",2876.31214895072,3.04703891159837,0.104524832994794,29.1513396797307,8.03369282728e-187,2.61397461793039e-184
"gene:Zm00001eb306070",40217.2536652788,-3.91485332490532,0.134684823039599,-29.0667740919429,9.4459117460876e-186,3.03773931583191e-183
"gene:Zm00001eb324090",59723.7414085055,-2.91121918056601,0.100248737919436,-29.0399584172879,2.06061268506925e-185,6.5506166702253e-183
"gene:Zm00001eb207130",20769.099703052,-5.33259270960744,0.183932058261265,-28.9921874414779,8.25461098553993e-185,2.59429290939861e-182
"gene:Zm00001eb332650",41946.914758277,-3.14256871167834,0.108722286179899,-28.9045495831319,1.04665042066683e-183,3.25249558251489e-181
"gene:Zm00001eb357090",3092.48986215346,-3.33274551650247,0.116547263695336,-28.5956564816017,7.60850374648415e-180,2.33809320129458e-177
"gene:Zm00001eb073810",3264.79349263732,-3.55687544935991,0.124434133883166,-28.5844031566092,1.05001767017052e-179,3.19124601141825e-177
"gene:Zm00001eb255030",9585.90098021496,-3.78875581695216,0.132837425662286,-28.5217497859704,6.2961756153876e-179,1.89275357603016e-176
"gene:Zm00001eb319210",5499.51275493014,-4.09618102186091,0.143681128102013,-28.5088311594591,9.1045357728869e-179,2.70757146097562e-176
"gene:Zm00001eb081060",2727.46504875251,-3.99159960636036,0.140317726866147,-28.4468662335732,5.32805354807595e-178,1.56763805296954e-175
"gene:Zm00001eb008720",1454.18909223591,3.69344226197306,0.129995402345837,28.4120991613772,1.4333733949864e-177,4.17292715633042e-175
"gene:Zm00001eb205100",2016.54867676629,-4.25412226301493,0.150030902817041,-28.3549734297255,7.26790901937665e-177,2.09383916405104e-174
"gene:Zm00001eb366810",2875.41839747403,-4.513652900305,0.159485405305936,-28.3013539179125,3.32581234080029e-176,9.48267957830038e-174
"gene:Zm00001eb078770",4435.19774349097,-3.33253156227625,0.118167537110896,-28.2017518834194,5.56533831859879e-175,1.5706179783417e-172
"gene:Zm00001eb336190",1129.68069381064,5.45701401720454,0.193912172652304,28.1416784854929,3.02972059451115e-174,8.46393762448434e-172
"gene:Zm00001eb331540",1697.44247607439,3.34244044194597,0.118970807143761,28.094626927319,1.13946328930025e-173,3.1514136192177e-171
"gene:Zm00001eb418040",7339.33471695726,-3.48815018451689,0.124255908729451,-28.0723083528513,2.13428786167163e-173,5.8443563752725e-171
"gene:Zm00001eb036940",3416.76235956167,-3.51522225462331,0.125649125631164,-27.9764959522444,3.13943683894636e-172,8.51249065242545e-170
"gene:Zm00001eb433640",1088.90415078631,4.75135368101327,0.170062880189623,27.9388051979094,9.01719294946098e-172,2.4212476252742e-169
"gene:Zm00001eb419270",1636.74452981898,3.46879335316481,0.124687566623731,27.8198817018587,2.49359797308539e-170,6.63129222515602e-168
"gene:Zm00001eb395230",2059.27262745827,-4.37720270681852,0.157535673892038,-27.7854697839316,6.49936558826929e-170,1.71193289595013e-167
"gene:Zm00001eb111810",1116.04875097028,5.11838904914721,0.184273217722296,27.7760876616413,8.43748335947866e-170,2.20146676672737e-167
"gene:Zm00001eb361960",4516.88774344683,-3.58873775437537,0.129308109519491,-27.7533850561355,1.58604963347299e-169,4.0995677301834e-167
"gene:Zm00001eb388500",74287.8282174625,-3.43955352662165,0.124231074703374,-27.6867404941496,1.00848655807607e-168,2.58256599413981e-166
"gene:Zm00001eb433540",50673.0219743448,-4.26654714782713,0.154564847505366,-27.6036059730788,1.00715877782987e-167,2.55550369893951e-165
"gene:Zm00001eb341960",1297.5397837942,-3.64769973285385,0.132220076348148,-27.5880927738168,1.54619005464879e-167,3.88754348558378e-165
"gene:Zm00001eb218430",1020.53171683693,-5.30447645600072,0.192528917340964,-27.5515830518416,4.2362641938112e-167,1.05551674602015e-164
"gene:Zm00001eb418980",936.906679248943,-3.52034510022077,0.128046883680899,-27.4926261305484,2.15082567546483e-166,5.31119515235097e-164
"gene:Zm00001eb268360",56315.4508124661,-2.93690954057982,0.106999403507267,-27.4479057294966,7.35924086088203e-166,1.8011904822072e-163
"gene:Zm00001eb425100",1222.92068771573,-5.97699671778269,0.21861127006622,-27.3407529079914,1.39106191485464e-164,3.37478941922235e-162
"gene:Zm00001eb217010",5497.99117095124,3.60571649157782,0.133031808971681,27.1041679388527,8.79329722313861e-162,2.11474975043778e-159
"gene:Zm00001eb041460",78721.632835961,-4.51671848335306,0.166696083928454,-27.0955284425976,1.11165693448875e-161,2.65043929630649e-159
"gene:Zm00001eb401890",2138.62391415174,3.53743887543121,0.130956020020987,27.0124189393072,1.05630029183874e-160,2.49693138216957e-158
"gene:Zm00001eb371820",1854.17058878585,-4.58076072848124,0.169969742934939,-26.9504480584799,5.63572750144669e-160,1.32090945345348e-157
"gene:Zm00001eb227200",1603.77477334808,-3.27304893928902,0.122013932150477,-26.8252066104422,1.64225717470865e-158,3.81679888074934e-156
"gene:Zm00001eb369310",1160.06639500591,6.28356423658195,0.235021269625933,26.7361513559308,1.78918974325916e-157,4.12363506077656e-155
"gene:Zm00001eb373990",3737.16307689682,2.46724367349871,0.0924075084067554,26.6996017535556,4.75717879057441e-157,1.08734953562741e-154
"gene:Zm00001eb352470",706.901613829026,-6.512867665351,0.243994449884829,-26.6926877575504,5.72298261957565e-157,1.29738139598036e-154
"gene:Zm00001eb279660",11680.6150086854,2.66730772688286,0.100185840965481,26.6235997140742,3.61918331008227e-156,8.13786608186547e-154
"gene:Zm00001eb098650",651.121432152275,-4.36187107370105,0.164441292476399,-26.5254000866424,4.93796924144958e-155,1.10136625250622e-152
"gene:Zm00001eb330460",24712.9202733007,-4.31315820919578,0.163278096913267,-26.4160245050316,8.96868319498704e-154,1.98437496899005e-151
"gene:Zm00001eb228990",2078.36874785426,3.13114612794602,0.118571279806818,26.4072896324255,1.12996426687551e-153,2.48027156579174e-151
"gene:Zm00001eb195960",1882.3468296523,-3.99123107380016,0.151464103861192,-26.3510031225477,4.99832949228028e-153,1.08849447848815e-150
"gene:Zm00001eb285360",7085.6294601965,10.8649394824362,0.413362732426703,26.2842743917723,2.90138885838791e-152,6.26903997315895e-150
"gene:Zm00001eb083680",41140.2676256625,-4.28494153397534,0.163048969838612,-26.2800895842312,3.2392252496275e-152,6.94474827356185e-150
"gene:Zm00001eb151440",2616.50275691927,-3.73768311094068,0.143045783977002,-26.1292783822389,1.69530451957797e-150,3.60669516138215e-148
"gene:Zm00001eb226470",1623.38703458893,-4.1394114362889,0.158781129966765,-26.0699205072752,7.99924208450352e-150,1.68881708649705e-147
"gene:Zm00001eb312390",6147.23968720077,-3.5002286585537,0.134276030198641,-26.0674124292745,8.54054630580313e-150,1.78943855439089e-147
"gene:Zm00001eb244840",15821.6400275713,-2.51868821447192,0.0970346295544208,-25.9565912297252,1.53201510041653e-148,3.18578508512931e-146
"gene:Zm00001eb257660",11789.6052666034,-3.4336667337642,0.132435729945778,-25.9270420087541,3.30118038517799e-148,6.81348850096028e-146
"gene:Zm00001eb071800",6112.40005720362,-2.87494060743827,0.110912255240958,-25.920856096492,3.87630075077148e-148,7.9412481380805e-146
"gene:Zm00001eb066480",14753.5151669327,-3.267363963144,0.126109822866203,-25.9088775868835,5.28971106123905e-148,1.07571719721094e-145
"gene:Zm00001eb042970",31461.0390539094,-2.54035940077154,0.0980959658373114,-25.8966755573275,7.25941862477839e-148,1.46550175843428e-145
"gene:Zm00001eb404120",1802.15828552451,-3.02965187552347,0.117039901037049,-25.8856325806738,9.66624972635234e-148,1.93724252667918e-145
"gene:Zm00001eb320280",11020.9035792653,-3.2993827857253,0.127584709718575,-25.860330701093,1.86202649508164e-147,3.70489689024984e-145
"gene:Zm00001eb127490",6286.80380655816,-5.03795968073884,0.195231161543247,-25.8051001741485,7.77218661018383e-147,1.53539546484181e-144
"gene:Zm00001eb036920",4067.19491985762,-2.59568995145716,0.100656028903324,-25.7877245877662,1.21758062698641e-146,2.38827144684845e-144
"gene:Zm00001eb252160",626.942249874549,-6.89241461830514,0.267717112605839,-25.7451402759332,3.65376942698647e-146,7.11635922832146e-144
"gene:Zm00001eb160700",11304.5877291547,-2.62876740095791,0.102110453008173,-25.7443515674885,3.72883180985372e-146,7.21176932623247e-144
"gene:Zm00001eb222510",3477.75461079674,-2.60832320701754,0.10132714987499,-25.7416024257614,4.00271372028032e-146,7.6877120390134e-144
"gene:Zm00001eb288420",4447.2462386988,-2.81104228354184,0.109443462092871,-25.6848808488575,1.72475047492469e-145,3.28975337137878e-143
"gene:Zm00001eb067370",3698.67579793253,2.70576534269927,0.105425790918187,25.6651177964509,2.86699994098189e-145,5.43100118957097e-143
"gene:Zm00001eb389820",4717.06073321278,3.35053770478087,0.130625406522971,25.6499695883561,4.23134790918526e-145,7.9609788519957e-143
"gene:Zm00001eb324240",75717.6456503779,-4.55582261764337,0.178178345262508,-25.5688906018929,3.38542191906598e-144,6.32639283889241e-142
"gene:Zm00001eb212840",2223.85599789655,-4.84375154236893,0.190181727160793,-25.4690690566381,4.34114088762951e-143,8.05791500195767e-141
"gene:Zm00001eb005330",25509.3746828423,-2.58237693397669,0.101457561031007,-25.4527795438279,6.57662088084167e-143,1.21259735800959e-140
"gene:Zm00001eb136160",1223.9008919888,3.46344745702006,0.136098902306065,25.4480190386202,7.42508628137903e-143,1.35997093565629e-140
"gene:Zm00001eb080540",735.264059183685,-4.06650340796673,0.160122714218746,-25.3961683562985,2.78004035792298e-142,5.05839316967604e-140
"gene:Zm00001eb188120",1964.05595931822,-4.31040089040764,0.169728522819091,-25.3958546201571,2.80231372755686e-142,5.06559416751895e-140
"gene:Zm00001eb214080",6495.17777763562,-3.31523900587073,0.130703777454953,-25.3645232787042,6.21441411037446e-142,1.11605227954952e-139
"gene:Zm00001eb410630",1136.75506806217,-3.4955022388695,0.137843535023822,-25.3584779167584,7.24584740505e-142,1.29289291407399e-139
"gene:Zm00001eb226370",562.855106671775,-5.44288620972747,0.21499522268241,-25.3163123432174,2.11249192406745e-141,3.74520443230342e-139
"gene:Zm00001eb147650",2947.35898142182,-3.51644521788649,0.139264006096389,-25.2502086968016,1.12660116870789e-140,1.98461200783146e-138
"gene:Zm00001eb295610",59306.4291935015,-4.13097253100313,0.163794641845968,-25.2204375213194,2.39089215637918e-140,4.18512052968222e-138
"gene:Zm00001eb140540",54927.530595329,-6.21703602048823,0.246623392233609,-25.208622605431,3.22212554352128e-140,5.60467460107976e-138
"gene:Zm00001eb061730",74641.607912772,-3.81354464943438,0.151461227879899,-25.1783555621134,6.91554171698198e-140,1.19539460791607e-137
"gene:Zm00001eb370310",1393.43581774473,-2.85017156738554,0.11341132249683,-25.1312788232869,2.26428396615379e-139,3.88964606533636e-137
"gene:Zm00001eb075450",3857.61056080399,4.87853849506348,0.19473870392514,25.0517149222624,1.6723198918374e-138,2.85502168200908e-136
"gene:Zm00001eb327210",14777.4038002942,-3.05284576562756,0.121908151792222,-25.042179056498,2.1242858154552e-138,3.60437869926653e-136
"gene:Zm00001eb301210",6428.46711848367,-3.95403657892946,0.158957998368805,-24.8747255218674,1.39701032865561e-136,2.35592162558708e-134
"gene:Zm00001eb309980",7282.71745982866,-2.69310685624782,0.108330994162864,-24.8599846891372,2.01675719485808e-136,3.38045174170847e-134
"gene:Zm00001eb152790",3876.45568358931,2.53815444449874,0.102188523745937,24.8379597968276,3.48919242431374e-136,5.81328884814729e-134
"gene:Zm00001eb249060",3138.06454860288,-3.5431183731051,0.142744741456787,-24.8213582997571,5.2727196302617e-136,8.73219202479928e-134
"gene:Zm00001eb343910",7410.35709586659,-5.58270899298959,0.224962926704723,-24.8161289273998,6.00470160980263e-136,9.88524002513758e-134
"gene:Zm00001eb329780",4337.86552114877,-2.75044506666017,0.111005104789638,-24.7776448828406,1.56172211970299e-135,2.55577211033287e-133
"gene:Zm00001eb319770",10127.1905431499,-3.02167730449272,0.121979941360151,-24.7719196353037,1.80013424231133e-135,2.92860663174144e-133
"gene:Zm00001eb369580",1222.15546223055,3.11373435041341,0.125843799501755,24.7428507621465,3.7013620759044e-135,5.98646613644959e-133
"gene:Zm00001eb376850",1277.66062190305,3.45741657554172,0.139928970910598,24.7083684889721,8.69446119195901e-135,1.39803903015122e-132
"gene:Zm00001eb109450",740.599460368794,-3.98081594012718,0.161397134032465,-24.6647250832003,2.55810873954185e-134,4.08957302945139e-132
"gene:Zm00001eb106830",3663.36251217593,-3.01265974373468,0.122241446222798,-24.6451578971325,4.14742264143666e-134,6.59225678127664e-132
"gene:Zm00001eb129820",8669.98132301977,-3.26142180798541,0.132426403748683,-24.6281837734936,6.30510557616457e-134,9.96458885257048e-132
"gene:Zm00001eb003780",1797.86084041379,-3.15861669473083,0.128733298435836,-24.5361280500799,6.08261861757167e-133,9.55835131285112e-131
"gene:Zm00001eb063160",9442.74947076517,-4.00684490832291,0.163562084170703,-24.4973945437204,1.57466885407852e-132,2.46048680775422e-130
"gene:Zm00001eb142710",750.68441338057,4.13822873673524,0.169002903391775,24.4861399046037,2.07538983462355e-132,3.22466610427998e-130
"gene:Zm00001eb387510",1427.21632934341,2.68431394014766,0.109671634845413,24.4759179885603,2.66661050768221e-132,4.12013669335011e-130
"gene:Zm00001eb410930",8035.72707381124,-2.70473870597203,0.110687377459376,-24.435836931494,7.118229946129e-132,1.09371603122272e-129
"gene:Zm00001eb325410",117648.993469617,-5.75170351405448,0.23560397445132,-24.4125912028827,1.25706700679273e-131,1.92081227662246e-129
"gene:Zm00001eb251520",38644.371588653,-3.17100904019879,0.129903049035081,-24.4105820745011,1.32036640149926e-131,2.00644909704753e-129
"gene:Zm00001eb042940",5073.57197844743,-2.43135146744037,0.0996343422757114,-24.4027451971556,1.59919652458073e-131,2.41688405903439e-129
"gene:Zm00001eb346800",10264.3077010507,-2.7530006946926,0.112895665180974,-24.3853534170641,2.44603378016002e-131,3.67662805749378e-129
"gene:Zm00001eb314620",1844.25447471111,3.539237289513,0.145332215821362,24.3527374127655,5.42285639661014e-131,8.10702374924577e-129
"gene:Zm00001eb417790",8945.33938767707,-3.66454185204722,0.150842783110878,-24.2937830797882,2.28054588543999e-130,3.39102459965666e-128
"gene:Zm00001eb430380",634.629027982764,-4.29255059546389,0.176831862908883,-24.2747575287138,3.6226915788958e-130,5.35790272714018e-128
"gene:Zm00001eb016420",677.77131582656,-3.58555980821966,0.147709226231182,-24.2744471669483,3.65013418707059e-130,5.36977453254316e-128
"gene:Zm00001eb280560",15140.1884691856,-3.53363922567658,0.145816573238668,-24.2334540388137,9.8817903071809e-130,1.4460353149508e-127
"gene:Zm00001eb164390",39279.4541386911,-3.17296562094958,0.131120014587872,-24.1989419458399,2.28252122024761e-129,3.3225099678099e-127
"gene:Zm00001eb053420",2316.0917918693,-3.89559731307332,0.161025570949257,-24.1924142240795,2.6737772139781e-129,3.87165740350745e-127
"gene:Zm00001eb401240",1300.06181915618,-4.06557878293742,0.16834209113803,-24.1506966882328,7.3418431901669e-129,1.05756956828357e-126
"gene:Zm00001eb034260",1833.02506925109,-3.35141159936804,0.138784883934438,-24.1482465839093,7.79014725376361e-129,1.11633213781005e-126
"gene:Zm00001eb071710",2003.26230354703,-3.4462187799586,0.142860194532551,-24.1230161504041,1.4337149084884e-128,2.04393057855999e-126
"gene:Zm00001eb400020",2317.62482720943,9.43088695842899,0.391203931259933,24.1073419892672,2.09363516984138e-128,2.96941886627195e-126
"gene:Zm00001eb373560",882.201095574659,3.55804016225177,0.147813368358698,24.0711662399675,5.01205141346451e-128,7.07236254807082e-126
"gene:Zm00001eb416760",2129.62370612862,2.72861339777114,0.113553432665098,24.0293343294923,1.37308702915204e-127,1.92768872920091e-125
"gene:Zm00001eb362290",1578.33948009492,-4.74508278597187,0.19751623268119,-24.0237610932509,1.57019262385316e-127,2.1932736059549e-125
"gene:Zm00001eb260410",30977.8970472339,-2.85584542358355,0.119208873816644,-23.9566513141979,7.87712891347467e-127,1.09476258472346e-124
"gene:Zm00001eb090830",3164.69736590241,-5.25508744513322,0.219447983686244,-23.9468477078682,9.9660558245367e-127,1.37815602969606e-124
"gene:Zm00001eb117670",18234.0039674159,-2.66244372605359,0.111269325661897,-23.927921825856,1.56897702953904e-126,2.15886555751051e-124
"gene:Zm00001eb316290",12218.6063453696,-3.81602589061008,0.159677168523276,-23.8983815025115,3.18374157088263e-126,4.35904656563865e-124
"gene:Zm00001eb209550",1453.53857345944,3.18948040839811,0.133692523170447,23.8568345690639,8.60060403022285e-126,1.17175815597967e-123
