"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb433640",789.31829433449,5.90469593443328,0.214662800996442,27.5068428578417,1.45408953985179e-166,2.82651825409596e-164
"gene:Zm00001eb302400",6203.24353421439,-4.14474333428457,0.150695007826161,-27.5041847375985,1.56453602082902e-166,3.01932940710349e-164
"gene:Zm00001eb196960",2230.90824358664,-4.44169259019633,0.161510193234975,-27.5010047429903,1.70772612174053e-166,3.27212522969213e-164
"gene:Zm00001eb213670",91941.2079120434,-3.58957131286666,0.130711759314994,-27.4617320712238,5.03218759611546e-166,9.57364767842533e-164
"gene:Zm00001eb042970",31410.2792617521,-2.51108318892135,0.0915163965888564,-27.4386151828351,9.49967244734292e-166,1.79456840422517e-163
"gene:Zm00001eb192680",2002.52694697372,-3.54136521654086,0.12922690705952,-27.4042403174578,2.44129925169616e-165,4.57957009977269e-163
"gene:Zm00001eb237960",22884.9148642532,4.17445099266389,0.152505454570601,27.3724700825791,5.83469371749578e-165,1.08691429841545e-162
"gene:Zm00001eb212840",3537.96438400258,-5.33593209883835,0.194958399028583,-27.3695933359406,6.31334798850724e-165,1.16796937787384e-162
"gene:Zm00001eb324240",88822.4235067998,-3.543349303412,0.129717155682934,-27.3159651455275,2.74115925493471e-164,5.03641075435777e-162
"gene:Zm00001eb318610",2554.21923778595,-3.84545689864396,0.140787316381282,-27.3139441640441,2.89694787341192e-164,5.286437190767e-162
"gene:Zm00001eb401890",1321.95835720444,4.44464690707744,0.162863156547429,27.2906837942999,5.47159042736098e-164,9.91725764959178e-162
"gene:Zm00001eb147750",24320.4097553224,-2.31232395426581,0.0847406092862977,-27.2870819992995,6.037499439904e-164,1.08695249983507e-161
"gene:Zm00001eb389820",4485.03598248819,2.20957152783029,0.0811354314686272,27.2331272273405,2.6331781221062e-163,4.70900020836659e-161
"gene:Zm00001eb336580",59681.9085480475,-3.5587418689156,0.130693604041923,-27.2296559193061,2.89460080244256e-163,5.14222957122661e-161
"gene:Zm00001eb040890",1463.42905671403,3.27368244589723,0.120652448194738,27.1331621933885,4.00137479216102e-162,7.06163676313944e-160
"gene:Zm00001eb354640",10487.744958441,2.70518601508552,0.099728302111753,27.1255597238,4.91930674803515e-162,8.62486297490476e-160
"gene:Zm00001eb410450",727.060737915214,-4.39517762866284,0.162439759286581,-27.0572774052733,3.13604049320586e-161,5.46261598897709e-159
"gene:Zm00001eb355740",951.702805017602,4.93304810045638,0.182673944366087,27.0046618721405,1.3028654094241e-160,2.25479771663236e-158
"gene:Zm00001eb229930",5507.62126774734,3.96054921826962,0.146804333049353,26.9784217945268,2.64797622956961e-160,4.55333092039774e-158
"gene:Zm00001eb373490",3388.88473050878,-5.32292164094969,0.19734724265246,-26.9723638871594,3.11875552135268e-160,5.32870171084622e-158
"gene:Zm00001eb433870",1559.97806886976,-3.93316585912469,0.145857182010535,-26.9658703459703,3.71656272720754e-160,6.30992374413558e-158
"gene:Zm00001eb019920",1096.91463438445,-3.68170009797621,0.136605799975806,-26.9512721906996,5.51176377120988e-160,9.29893479010724e-158
"gene:Zm00001eb124950",1339.27190907305,4.15487661500321,0.154698575758193,26.8578853725043,6.82296485336118e-159,1.14391270119634e-156
"gene:Zm00001eb295610",67029.0253190826,-3.15374302490147,0.117473522551062,-26.8464157404546,9.2878245732912e-159,1.54749002595364e-156
"gene:Zm00001eb136160",1340.83935391927,3.21558768313048,0.120087428008263,26.7770551544265,5.97973797011491e-158,9.90163401532917e-156
"gene:Zm00001eb343900",76673.2119306317,-4.28998376635109,0.160404293559803,-26.7448188021954,1.41859636983314e-157,2.33459187857509e-155
"gene:Zm00001eb359280",1471.5885786348,-3.30384591895948,0.123721393713608,-26.7039177283055,4.23866980411198e-157,6.93306813995755e-155
"gene:Zm00001eb059780",1536.96164535825,-2.56462297523463,0.0961796846031091,-26.6649135502751,1.20192652491173e-156,1.95404115337923e-154
"gene:Zm00001eb179680",33823.2856652412,-3.75915580854451,0.141512516676084,-26.5641223606323,1.76407416815445e-155,2.85068009402067e-153
"gene:Zm00001eb146510",38053.2402035517,-1.74545594930661,0.0657091712744024,-26.5633535692843,1.80052238014122e-155,2.89215645792145e-153
"gene:Zm00001eb107520",2386.62766024121,-2.83699788831859,0.106804866135198,-26.5624403735257,1.84479514848185e-155,2.94563272964438e-153
"gene:Zm00001eb157170",1749.57860084789,3.29061001681495,0.124072876634521,26.5215904238928,5.46379149550782e-155,8.67255661934895e-153
"gene:Zm00001eb135050",1532.78434764208,3.19118896869581,0.120455423444529,26.492696446876,1.17649729051878e-154,1.85644351871567e-152
"gene:Zm00001eb238170",11461.7616041942,-2.27565671791179,0.085960787173386,-26.4731954271394,1.97332582239062e-154,3.09558275939348e-152
"gene:Zm00001eb401990",5414.64575557259,1.93559233433398,0.0732607439447496,26.4205934871987,7.94753347751086e-154,1.2394917763618e-151
"gene:Zm00001eb339490",32823.653729024,-3.13773625389782,0.118860852877693,-26.3983992873292,1.42939627354657e-153,2.21639046461774e-151
"gene:Zm00001eb408850",766.264377863037,4.48014064622044,0.169875964454181,26.3730108059449,2.7957617554291e-153,4.31013270628652e-151
"gene:Zm00001eb237580",1084.77063497706,-3.20073150606568,0.121479502462412,-26.3479141845848,5.42280111356689e-153,8.31237942122468e-151
"gene:Zm00001eb062880",1705.13085613535,-4.48811083337525,0.170347939785186,-26.3467279911626,5.5952073679308e-153,8.52792259345135e-151
"gene:Zm00001eb362510",4265.15600004863,-2.63579314421546,0.100092092541075,-26.3336800870039,7.89388812516857e-153,1.19634773422399e-150
"gene:Zm00001eb339970",1592.77701116526,-4.74602208346927,0.180263344151911,-26.3282704855942,9.10418086672767e-153,1.37202051544927e-150
"gene:Zm00001eb405770",4053.67177333492,-2.15641744347765,0.0819542482240282,-26.3124546952456,1.38130010506618e-152,2.0700209675084e-150
"gene:Zm00001eb080370",783.999712731171,4.33688876239612,0.164828222935468,26.3115665822233,1.41400606456716e-152,2.10726181566745e-150
"gene:Zm00001eb041460",69528.918228224,-3.05424348346815,0.116628260793517,-26.1878507206371,3.65481892426254e-151,5.41660318471506e-149
"gene:Zm00001eb012470",6894.85264314464,-4.06189358489779,0.155341960576942,-26.1480772472027,1.03641516342707e-150,1.52757344829291e-148
"gene:Zm00001eb005330",24731.4061427767,-2.13891625337674,0.0819043191365276,-26.1148163604333,2.47488027922301e-150,3.62779581913427e-148
"gene:Zm00001eb069020",1209.8546854435,-2.97799261656408,0.114195180228894,-26.0780937566276,6.46190966439641e-150,9.42069167105618e-148
"gene:Zm00001eb002270",77537.7722858978,-3.15353109744885,0.120993481315855,-26.0636446125269,9.42324246585977e-150,1.36637015754967e-147
"gene:Zm00001eb207300",1488.36211268845,-2.71930321678369,0.104434216018398,-26.0384318517278,1.8191652337794e-149,2.62360792452325e-147
"gene:Zm00001eb086990",1408.57345377707,3.47781803806849,0.133575511003135,26.0363446259761,1.92091871353501e-149,2.75554248612709e-147
"gene:Zm00001eb289470",757.334808100462,-5.14814395222608,0.198067307894703,-25.9918913774652,6.11606808414447e-149,8.72678331687103e-147
"gene:Zm00001eb327210",14966.0990479985,-2.46474088119422,0.0951310969135391,-25.9088874317756,5.28835998235037e-148,7.50583367865337e-146
"gene:Zm00001eb257510",4629.84163370607,-4.22708300275018,0.164399473108588,-25.7122661211823,8.52363264278052e-146,1.2034023454873e-143
"gene:Zm00001eb335940",3507.8779365867,-1.99832616374127,0.0778667119197942,-25.6634204074217,2.99485062050273e-145,4.20611873795736e-143
"gene:Zm00001eb355990",2885.58772061575,3.05250249248504,0.11914924570191,25.6191507927953,9.33476377675036e-145,1.3041929078715e-142
"gene:Zm00001eb151740",633.049908215215,-4.67222394258069,0.182416353030229,-25.6129665184483,1.09397494819339e-144,1.5205118127092e-142
"gene:Zm00001eb418980",1047.89198215591,-3.49351105083149,0.136575374237077,-25.579362826912,2.58894974672894e-144,3.57982355443318e-142
"gene:Zm00001eb393120",2351.6250028166,2.47458631044928,0.0968148112179525,25.559997270236,4.25110284954686e-144,5.84799148405613e-142
"gene:Zm00001eb210370",3271.25329978629,-2.24555461602716,0.0879267778366323,-25.5389162582461,7.29077204400417e-144,9.97831428981693e-142
"gene:Zm00001eb409220",3924.06012175158,-2.97777838208452,0.116803895771899,-25.4938276022888,2.307777474013e-143,3.14244318479181e-141
"gene:Zm00001eb296090",53964.6180386087,-2.98206344165576,0.116988315012628,-25.4902674795673,2.52736934261576e-143,3.42407487957918e-141
"gene:Zm00001eb425540",3084.3207501912,-2.35575880515469,0.0925960914887347,-25.4412337203379,8.82668964839862e-143,1.18982889355926e-140
"gene:Zm00001eb423310",915.296725931793,-2.92041903256346,0.114962840135479,-25.4031566123616,2.32726047500111e-142,3.12143811209524e-140
"gene:Zm00001eb138310",456.621231267005,-5.80041196253159,0.229106750746285,-25.3175078588366,2.04941506862068e-141,2.73510244854476e-139
"gene:Zm00001eb251420",646.627875081315,-3.5633158739305,0.14107702904975,-25.2579452369522,9.26372098802677e-141,1.23019463120702e-138
"gene:Zm00001eb042710",4135.94022399206,-2.17169190566637,0.0861525679058523,-25.2075121897654,3.31373712686755e-140,4.37886691764641e-138
"gene:Zm00001eb332650",46925.0069000391,-2.47960163953557,0.0986183015431033,-25.1434226785158,1.66781210035684e-139,2.19309115647412e-137
"gene:Zm00001eb385210",2922.58888040213,-2.81376741673474,0.111984450618745,-25.126411757953,2.55935528958635e-139,3.34901003137336e-137
"gene:Zm00001eb250790",1805.60238271953,-2.29333605346125,0.0914712758341307,-25.0716526313667,1.01384113997959e-138,1.32020818349285e-136
